"S.no","Transaction ID","Transaction date","Cheque No","Description","Withdrawal(Dr)","Deposit(Cr)","Available Balance","Page Number","Minus"
"1759","S1408691","05/11/2025","","NEFT-UTIBN62025110571677914-GOOGLEINDIADIGITAL S","","1400.00","-53288.20","250","1"
"1760","S1518881","05/11/2025","","MMT/IMPS/530915375076/paymenttowardsi/VKENTERPRI/H","30000.00","","-83288.20","250","1"
"1761","S1520360","05/11/2025","","MMT/IMPS/530915376757/paymenttowardsi/HARIENTERP/B","28107.00","","-111395.20","250","1"
"1762","S1520910","05/11/2025","","MMT/IMPS/530915380620/paymenttowardsi/HARIENTERP/B","4212.00","","-115607.20","250","1"
"1763","S1521351","05/11/2025","","MMT/IMPS/530915382857/paymenttowardsi/HARIENTERP/B","13336.00","","-128943.20","250","1"
"1764","S1522245","05/11/2025","","MMT/IMPS/530915742781/ReqPay/tirupatiau/State Bank","","22000.00","-106943.20","250","1"
"1765","S1523139","05/11/2025","","MMT/IMPS/530915388727/paymenttowardsi/HARIENTERP/B","16414.00","","-123357.20","250","1"
"1766","S1575956","05/11/2025","","NEFT-UTIBN62025110572116232-GOOGLEINDIADIGITAL S","","56.00","-123301.20","251","1"
"1767","S1602154","05/11/2025","","NEFT-UTIBN62025110572983198-GOOGLEINDIADIGITAL S","","240.00","-123061.20","251","1"
"1768","S1650741","05/11/2025","","NEFT-UTIBN62025110573236014-GOOGLEINDIADIGITAL S","","1375.00","-121686.20","251","1"
"1769","S2353948","06/11/2025","","NEFT-UTIBN62025110682816204-GOOGLEINDIADIGITAL S","","129.00","-121557.20","251","1"
"1770","S2512599","06/11/2025","","NEFT-UTIBN62025110683683912-GOOGLEINDIADIGITAL S","","700.00","-120857.20","251","1"
"1771","S2513744","06/11/2025","","NEFT-UTIBN62025110683778126-GOOGLEINDIADIGITAL S","","100.00","-120757.20","251","1"
"1772","S2560682","06/11/2025","","NEFT-UTIBN62025110683953026-GOOGLEINDIADIGITAL S","","1500.00","-119257.20","251","1"
"1773","S2705903","06/11/2025","","NEFT-UTIBN62025110684550098-GOOGLEINDIADIGITAL S","","700.00","-118557.20","252","1"
"1774","S2706159","06/11/2025","","NEFT-UTIBN62025110684549242-GOOGLEINDIADIGITAL S","","280.00","-118277.20","252","1"
"1775","S2709478","06/11/2025","","NEFT-UTIBN62025110684589252-GOOGLEINDIADIGITAL S","","1000.00","-117277.20","252","1"
"1776","S2783576","06/11/2025","","NEFT-UTIBN62025110684880511-GOOGLEINDIADIGITAL S","","75.00","-117202.20","252","1"
"1777","S2976581","06/11/2025","","NEFT-UTIBN62025110686045289-GOOGLEINDIADIGITAL S","","35.00","-117167.20","252","1"
"1778","S3103251","07/11/2025","","MMT/IMPS/531100003177/IMPSP2A/CastrolIn/Standard","","180.00","-116987.20","252","1"
"1779","S3489452","07/11/2025","","NEFT-UTIBN62025110794275186-GOOGLEINDIADIGITAL S","","420.00","-116567.20","252","1"
"1780","S3601630","07/11/2025","","NEFT-UTIBN62025110794830006-GOOGLEINDIADIGITAL S","","240.00","-116327.20","253","1"
"1781","S3639563","07/11/2025","","NEFT-UTIBN62025110794905677-GOOGLEINDIADIGITAL S","","50.00","-116277.20","253","1"
"1782","S3639879","07/11/2025","","NEFT-UTIBN62025110794919134-GOOGLEINDIADIGITAL S","","60.00","-116217.20","253","1"
"1783","S3751960","07/11/2025","","NEFT-UTIBN62025110795518146-GOOGLEINDIADIGITAL S","","300.00","-115917.20","253","1"
"1784","S3936733","07/11/2025","","NEFT-UTIBN62025110796499045-GOOGLEINDIADIGITAL S","","2500.00","-113417.20","253","1"
"1785","S3972523","07/11/2025","","NEFT-UTIBN62025110796698434-GOOGLEINDIADIGITAL S","","3000.00","-110417.20","253","1"
"1786","S3979616","07/11/2025","","NEFT-UTIBN62025110796796644-GOOGLEINDIADIGITAL S","","1500.00","-108917.20","253","1"
"1787","S4020069","07/11/2025","","NEFT-UTIBN62025110796982248-GOOGLEINDIADIGITAL S","","925.00","-107992.20","254","1"
"1788","S4075749","07/11/2025","","NEFT-UTIBN62025110797264734-GOOGLEINDIADIGITAL S","","280.00","-107712.20","254","1"
"1789","S4090982","07/11/2025","","NEFT-UTIBN62025110797447558-GOOGLEINDIADIGITAL S","","50.00","-107662.20","254","1"
"1790","S4589205","08/11/2025","","NEFT-UTIBN62025110810063515-GOOGLEINDIADIGITAL S","","1800.00","-105862.20","254","1"
"1791","S4602913","08/11/2025","","NEFT-UTIBN62025110810131923-GOOGLEINDIADIGITAL S","","260.00","-105602.20","254","1"
"1792","S4639517","08/11/2025","","NEFT-UTIBN62025110810430957-GOOGLEINDIADIGITAL S","","200.00","-105402.20","254","1"
"1793","S4680885","08/11/2025","","NEFT-UTIBN62025110810569347-GOOGLEINDIADIGITAL S","","4800.00","-100602.20","254","1"
"1794","S4833113","08/11/2025","","NEFT-UTIBN62025110811518181-GOOGLEINDIADIGITAL S","","65.00","-100537.20","255","1"
"1795","S4896114","08/11/2025","","NEFT-UTIBN62025110812040597-GOOGLEINDIADIGITAL S","","3400.00","-97137.20","255","1"
"1796","S4912009","08/11/2025","","NEFT-UTIBN62025110812057840-GOOGLEINDIADIGITAL S","","1450.00","-95687.20","255","1"
"1797","S4936822","08/11/2025","","NEFT-UTIBN62025110812265003-GOOGLEINDIADIGITAL S","","1200.00","-94487.20","255","1"
"1798","S4955679","08/11/2025","","NEFT-UTIBN62025110812341980-GOOGLEINDIADIGITAL S","","1550.00","-92937.20","255","1"
"1799","S5238447","09/11/2025","","NEFT-UTIBN62025110921093781-GOOGLEINDIADIGITAL S","","4655.00","-88282.20","255","1"
"1800","S5313507","09/11/2025","","NEFT-UTIBN62025110921552781-GOOGLEINDIADIGITAL S","","1350.00","-86932.20","255","1"
"1801","S5353707","09/11/2025","","NEFT-UTIBN62025110921828509-GOOGLEINDIADIGITAL S","","20.00","-86912.20","256","1"
"1802","S5366776","09/11/2025","","NEFT-UTIBN62025110921969164-GOOGLEINDIADIGITAL S","","4000.00","-82912.20","256","1"
"1803","S5367938","09/11/2025","","NEFT-UTIBN62025110922044400-GOOGLEINDIADIGITAL S","","5300.00","-77612.20","256","1"
"1804","S5462105","09/11/2025","","NEFT-UTIBN62025110922742902-GOOGLEINDIADIGITAL S","","30.00","-77582.20","256","1"
"1805","S5474537","09/11/2025","","NEFT-UTIBN62025110922756537-GOOGLEINDIADIGITAL S","","150.00","-77432.20","256","1"
"1806","S5475336","09/11/2025","","NEFT-UTIBN62025110922832793-GOOGLEINDIADIGITAL S","","2000.00","-75432.20","256","1"
"1807","S5488482","09/11/2025","","NEFT-UTIBN62025110922895957-GOOGLEINDIADIGITAL S","","200.00","-75232.20","256","1"
"1808","S5631397","10/11/2025","","MMT/IMPS/531400003337/IMPSP2A/CastrolIn/Standard","","100.00","-75132.20","257","1"
"1809","S6152213","10/11/2025","","NEFT-UTIBN62025111031393106-GOOGLEINDIADIGITAL S","","300.00","-74832.20","257","1"
"1810","S6168774","10/11/2025","","NEFT-UTIBN62025111031487631-GOOGLEINDIADIGITAL S","","125.00","-74707.20","257","1"
"1811","S6172427","10/11/2025","","NEFT-UTIBN62025111031572510-GOOGLEINDIADIGITAL S","","160.00","-74547.20","257","1"
"1812","S6250562","10/11/2025","","NEFT-UTIBN62025111031770424-GOOGLEINDIADIGITAL S","","1980.00","-72567.20","257","1"
"1813","S6280860","10/11/2025","","NEFT-UTIBN62025111031893829-GOOGLEINDIADIGITAL S","","1800.00","-70767.20","257","1"
"1814","S6327838","10/11/2025","","NEFT-UTIBN62025111032068555-GOOGLEINDIADIGITAL S","","2000.00","-68767.20","257","1"
"1815","S6442062","10/11/2025","","NEFT-UTIBN62025111032755245-GOOGLEINDIADIGITAL S","","260.00","-68507.20","258","1"
"1816","S6467948","10/11/2025","","NEFT-UTIBN62025111032839897-GOOGLEINDIADIGITAL S","","225.00","-68282.20","258","1"
"1817","S6498370","10/11/2025","","UPI/531425107142/PGWI013370345L/deut2001030000@/D","","60.00","-68222.20","258","1"
"1818","S6542022","10/11/2025","","NEFT-UTIBN62025111033317949-GOOGLEINDIADIGITAL S","","480.00","-67742.20","258","1"
"1819","S6597797","10/11/2025","","NEFT-UTIBN62025111033693436-GOOGLEINDIADIGITAL S","","200.00","-67542.20","258","1"
"1820","S6656412","10/11/2025","","NEFT-UTIBN62025111034065327-GOOGLEINDIADIGITAL S","","855.00","-66687.20","258","1"
"1821","S6741531","10/11/2025","","NEFT-UTIBN62025111034459981-GOOGLEINDIADIGITAL S","","65.00","-66622.20","258","1"
"1822","S7785152","11/11/2025","","NEFT-UTIBN62025111146452818-GOOGLEINDIADIGITAL S","","280.00","-66342.20","259","1"
"1823","S8270779","12/11/2025","","NEFT-UTIBN62025111256042657-GOOGLEINDIADIGITAL S","","715.00","-65627.20","259","1"
"1824","S8310861","12/11/2025","","NEFT-UTIBN62025111256186457-GOOGLEINDIADIGITAL S","","1970.00","-63657.20","259","1"
"1825","S8483765","12/11/2025","","NEFT-UTIBN62025111257198254-GOOGLEINDIADIGITAL S","","180.00","-63477.20","259","1"
"1826","S8653015","12/11/2025","","NEFT-UTIBN62025111258326424-GOOGLEINDIADIGITAL S","","180.00","-63297.20","259","1"
"1827","S8790428","12/11/2025","","NEFT-UTIBN62025111259141914-GOOGLEINDIADIGITAL S","","220.00","-63077.20","259","1"
"1828","S8798965","12/11/2025","","NEFT-UTIBN62025111259255855-GOOGLEINDIADIGITAL S","","800.00","-62277.20","259","1"
"1829","S8826336","12/11/2025","","NEFT-UTIBN62025111259377106-GOOGLEINDIADIGITAL S","","3250.00","-59027.20","260","1"
"1830","S8826734","12/11/2025","","NEFT-UTIBN62025111259363288-GOOGLEINDIADIGITAL S","","1350.00","-57677.20","260","1"
"1831","S8808174","12/11/2025","","UPI/GULFOILL/msgulf@sc/WS-1762953/StandardC/531","","290.00","-57387.20","260","1"
"1832","S9165696","13/11/2025","","MMT/IMPS/531707723286/ReqPay/tirupatiau/State Bank","","21000.00","-36387.20","260","1"
"1833","S9213866","13/11/2025","","NEFT-UTIBN62025111368412206-GOOGLEINDIADIGITAL S","","625.00","-35762.20","260","1"
"1834","S9270580","13/11/2025","","NEFT-UTIBN62025111368778189-GOOGLEINDIADIGITAL S","","235.00","-35527.20","260","1"
"1835","S9271204","13/11/2025","","NEFT-UTIBN62025111368782950-GOOGLEINDIADIGITAL S","","150.00","-35377.20","260","1"
"1836","S9352747","13/11/2025","","INF/INFT/042305677561/paymenttowardsi/TYRESALES1","26060.00","","-61437.20","261","1"
"1837","S9402969","13/11/2025","","NEFT-UTIBN62025111369518668-GOOGLEINDIADIGITAL S","","310.00","-61127.20","261","1"
"1838","S9427253","13/11/2025","","NEFT-UTIBN62025111369591397-GOOGLEINDIADIGITAL S","","1000.00","-60127.20","261","1"
"1839","S9429888","13/11/2025","","NEFT-UTIBN62025111369656104-GOOGLEINDIADIGITAL S","","5900.00","-54227.20","261","1"
"1840","S9518304","13/11/2025","","NEFT-UTIBN62025111370233131-GOOGLEINDIADIGITAL S","","2000.00","-52227.20","261","1"
"1841","S9520186","13/11/2025","","NEFT-UTIBN62025111370257208-GOOGLEINDIADIGITAL S","","100.00","-52127.20","261","1"
"1842","S9547433","13/11/2025","","NEFT-UTIBN62025111370335914-GOOGLEINDIADIGITAL S","","595.00","-51532.20","261","1"
"1843","S9552485","13/11/2025","","NEFT-UTIBN62025111370411642-GOOGLEINDIADIGITAL S","","75.00","-51457.20","262","1"
"1844","S9572776","13/11/2025","","NEFT-UTIBN62025111370547526-GOOGLEINDIADIGITAL S","","2000.00","-49457.20","262","1"
"1845","S9602236","13/11/2025","","MMT/IMPS/531716546924/ReqPay/tirupatiau/State Bank","","15000.00","-34457.20","262","1"
"1846","S9638656","13/11/2025","","NEFT-UTIBN62025111370810200-GOOGLEINDIADIGITAL S","","220.00","-34237.20","262","1"
"1847","S9645634","13/11/2025","","NEFT-UTIBN62025111370903680-GOOGLEINDIADIGITAL S","","1850.00","-32387.20","262","1"
"1848","S223125","14/11/2025","","NEFT-UTIBN62025111480809078-GOOGLEINDIADIGITAL S","","10.00","-32377.20","262","1"
"1849","S309340","14/11/2025","","NEFT-UTIBN62025111481257248-GOOGLEINDIADIGITAL S","","295.00","-32082.20","262","1"
"1850","S313709","14/11/2025","","NEFT-UTIBN62025111481335065-GOOGLEINDIADIGITAL S","","1350.00","-30732.20","263","1"
"1851","S415744","14/11/2025","","NEFT-UTIBN62025111481998604-GOOGLEINDIADIGITAL S","","5305.00","-25427.20","263","1"
"1852","S438998","14/11/2025","","NEFT-UTIBN62025111482083982-GOOGLEINDIADIGITAL S","","19000.00","-6427.20","263","1"
"1853","S510407","14/11/2025","","NEFT-UTIBN62025111482414947-GOOGLEINDIADIGITAL S","","1500.00","-4927.20","263","1"
"1854","S554688","14/11/2025","","NEFT-UTIBN62025111482578969-GOOGLEINDIADIGITAL S","","800.00","-4127.20","263","1"
"1855","S643346","14/11/2025","","NEFT-UTIBN62025111483054356-GOOGLEINDIADIGITAL S","","200.00","-3927.20","263","1"
"1856","S736768","14/11/2025","","NEFT-UTIBN62025111483860038-GOOGLEINDIADIGITAL S","","5500.00","1572.80","263","1"
"1857","S736879","14/11/2025","","NEFT-UTIBN62025111483862513-GOOGLEINDIADIGITAL S","","50.00","1622.80","264","1"
"1858","S1074958","15/11/2025","","NEFT-AXNGG31939702532-GOOGLEINDIADIGITALSERVICE","","3530.00","5152.80","264","1"
"1859","S1161255","15/11/2025","","NEFT-AXNGG31939911097-GOOGLEINDIADIGITALSERVICE","","1000.00","6152.80","264","1"
"1860","S1164222","15/11/2025","","NEFT-AXNGG31939941585-GOOGLEINDIADIGITALSERVICE","","50.00","6202.80","264","1"
"1861","S1225936","15/11/2025","","NEFT-AXNGG31940182369-GOOGLEINDIADIGITALSERVICE","","550.00","6752.80","264","1"
"1862","S1226255","15/11/2025","","NEFT-AXNGG31940184911-GOOGLEINDIADIGITALSERVICE","","10.00","6762.80","264","1"
"1863","S1226222","15/11/2025","","NEFT-AXNGG31940186952-GOOGLEINDIADIGITALSERVICE","","1000.00","7762.80","264","1"
"1864","S1274715","15/11/2025","","NEFT-AXNGG31940366907-GOOGLEINDIADIGITALSERVICE","","775.00","8537.80","265","1"
"1865","S1298194","15/11/2025","","NEFT-AXNGG31940398488-GOOGLEINDIADIGITALSERVICE","","2000.00","10537.80","265","1"
"1866","S1299395","15/11/2025","","NEFT-AXNGG31940408655-GOOGLEINDIADIGITALSERVICE","","1290.00","11827.80","265","1"
"1867","S1397220","15/11/2025","","NEFT-AXNGG31940705602-GOOGLEINDIADIGITALSERVICE","","300.00","12127.80","265","1"
"1868","S1407951","15/11/2025","","MMT/IMPS/531916073438/paymenttowardsi/RATNAENTER/H","50000.00","","-37872.20","265","1"
"1869","S1409221","15/11/2025","","MMT/IMPS/531916076937/paymenttowardsi/RATNAENTER/H","54017.00","","-91889.20","265","1"
"1870","S1412184","15/11/2025","","MMT/IMPS/531916685023/ReqPay/tirupatiau/State Bank","","10000.00","-81889.20","265","1"
"1871","S1417616","15/11/2025","","MMT/IMPS/531916095382/paymenttowardsi/GOELENTERP/I","45093.00","","-126982.20","266","1"
"1872","S1496428","15/11/2025","","NEFT-AXNGG31941033427-GOOGLEINDIADIGITALSERVICE","","800.00","-126182.20","266","1"
"1873","S1538936","15/11/2025","","NEFT-AXNGG31941351578-GOOGLEINDIADIGITALSERVICE","","1900.00","-124282.20","266","1"
"1874","S1826222","16/11/2025","","NEFT-AXNGG32048195255-GOOGLEINDIADIGITALSERVICE","","890.00","-123392.20","266","1"
"1875","S1838165","16/11/2025","","NEFT-AXNGG32048236746-GOOGLEINDIADIGITALSERVICE","","175.00","-123217.20","266","1"
"1876","S1838252","16/11/2025","","NEFT-AXNGG32048241347-GOOGLEINDIADIGITALSERVICE","","20.00","-123197.20","266","1"
"1877","S1875105","16/11/2025","","NEFT-AXNGG32048490366-GOOGLEINDIADIGITALSERVICE","","1000.00","-122197.20","266","1"
"1878","S1875138","16/11/2025","","NEFT-AXNGG32048492363-GOOGLEINDIADIGITALSERVICE","","240.00","-121957.20","267","1"
"1879","S1886218","16/11/2025","","NEFT-AXNGG32048565129-GOOGLEINDIADIGITALSERVICE","","90.00","-121867.20","267","1"
"1880","S1908747","16/11/2025","","NEFT-AXNGG32048658733-GOOGLEINDIADIGITALSERVICE","","2000.00","-119867.20","267","1"
"1881","S1908857","16/11/2025","","NEFT-AXNGG32048658290-GOOGLEINDIADIGITALSERVICE","","134.00","-119733.20","267","1"
"1882","S1919312","16/11/2025","","NEFT-AXNGG32048714190-GOOGLEINDIADIGITALSERVICE","","5800.00","-113933.20","267","1"
"1883","S1929572","16/11/2025","","NEFT-AXNGG32048763517-GOOGLEINDIADIGITALSERVICE","","3300.00","-110633.20","267","1"
"1884","S1939304","16/11/2025","","NEFT-AXNGG32048777941-GOOGLEINDIADIGITALSERVICE","","575.00","-110058.20","267","1"
"1885","S1939897","16/11/2025","","NEFT-AXNGG32048817253-GOOGLEINDIADIGITALSERVICE","","800.00","-109258.20","268","1"
"1886","S1940051","16/11/2025","","NEFT-AXNGG32048833096-GOOGLEINDIADIGITALSERVICE","","160.00","-109098.20","268","1"
"1887","S1949916","16/11/2025","","NEFT-AXNGG32048866187-GOOGLEINDIADIGITALSERVICE","","15000.00","-94098.20","268","1"
"1888","S2108363","17/11/2025","","MMT/IMPS/532101004661/IMPSP2A/CastrolIn/Standard","","15.00","-94083.20","268","1"
"1889","S2398097","17/11/2025","","NEFT-AXNGG32155594545-GOOGLEINDIADIGITALSERVICE","","1425.00","-92658.20","268","1"
"1890","S2449126","17/11/2025","","NEFT-AXNGG32155707397-GOOGLEINDIADIGITALSERVICE","","6000.00","-86658.20","268","1"
"1891","S2453400","17/11/2025","","UPI/532125053451/PGWI013397183L/deut2001030000@/D","","340.00","-86318.20","268","1"
"1892","S2481028","17/11/2025","","NEFT-AXNGG32155809020-GOOGLEINDIADIGITALSERVICE","","240.00","-86078.20","269","1"
"1893","S2507233","17/11/2025","","NEFT-AXNGG32155850304-GOOGLEINDIADIGITALSERVICE","","1290.00","-84788.20","269","1"
"1894","S2564940","17/11/2025","","NEFT-AXNGG32156072421-GOOGLEINDIADIGITALSERVICE","","550.00","-84238.20","269","1"
"1895","S2612753","17/11/2025","","NEFT-AXNGG32156180414-GOOGLEINDIADIGITALSERVICE","","1600.00","-82638.20","269","1"
"1896","S2685521","17/11/2025","","NEFT-AXNGG32156335132-GOOGLEINDIADIGITALSERVICE","","1450.00","-81188.20","269","1"
"1897","S2692288","17/11/2025","","NEFT-AXNGG32156474954-GOOGLEINDIADIGITALSERVICE","","1300.00","-79888.20","269","1"
"1898","S2876317","17/11/2025","","NEFT-AXNGG32156954874-GOOGLEINDIADIGITALSERVICE","","600.00","-79288.20","269","1"
"1899","S3335833","18/11/2025","","NEFT-AXNGG32263965625-GOOGLEINDIADIGITALSERVICE","","1100.00","-78188.20","270","1"
"1900","S3530361","18/11/2025","","NEFT-AXNGG32264263025-GOOGLEINDIADIGITALSERVICE","","260.00","-77928.20","270","1"
"1901","S3534798","18/11/2025","","NEFT-AXNGG32264409742-GOOGLEINDIADIGITALSERVICE","","100.00","-77828.20","270","1"
"1902","S3578582","18/11/2025","","NEFT-AXNGG32264533638-GOOGLEINDIADIGITALSERVICE","","4500.00","-73328.20","270","1"
"1903","S3477068","18/11/2025","","NEFT-AXNGG32264571763-GOOGLEINDIADIGITALSERVICE","","4100.00","-69228.20","270","1"
"1904","S3599855","18/11/2025","","NEFT-AXNGG32264592991-GOOGLEINDIADIGITALSERVICE","","530.00","-68698.20","270","1"
"1905","S3640079","18/11/2025","","NEFT-AXNGG32264787035-GOOGLEINDIADIGITALSERVICE","","890.00","-67808.20","270","1"
"1906","S3500055","18/11/2025","","NEFT-AXNGG32264876452-GOOGLEINDIADIGITALSERVICE","","1900.00","-65908.20","271","1"
"1907","S3735211","18/11/2025","","NEFT-AXNGG32265101212-GOOGLEINDIADIGITALSERVICE","","30.00","-65878.20","271","1"
"1908","S3770073","18/11/2025","","NEFT-AXNGG32265209698-GOOGLEINDIADIGITALSERVICE","","50.00","-65828.20","271","1"
"1909","S3791522","18/11/2025","","NEFT-AXNGG32265265704-GOOGLEINDIADIGITALSERVICE","","4600.00","-61228.20","271","1"
"1910","S4132148","19/11/2025","","NEFT-AXNGG32372130741-GOOGLEINDIADIGITALSERVICE","","1580.00","-59648.20","271","1"
"1911","S4153479","19/11/2025","","NEFT-AXNGG32372162495-GOOGLEINDIADIGITALSERVICE","","1565.00","-58083.20","271","1"
"1912","S4175985","19/11/2025","","NEFT-AXNGG32372226305-GOOGLEINDIADIGITALSERVICE","","50.00","-58033.20","271","1"
"1913","S4228975","19/11/2025","","NEFT-AXNGG32372331223-GOOGLEINDIADIGITALSERVICE","","1275.00","-56758.20","272","1"
"1914","S4263077","19/11/2025","","Mob alrtChg Sep-25+GST","29.50","","-56787.70","272","1"
"1915","S4281463","19/11/2025","","NEFT-AXNGG32372441978-GOOGLEINDIADIGITALSERVICE","","128.00","-56659.70","272","1"
"1916","S4293834","19/11/2025","","NEFT-AXNGG32372537509-GOOGLEINDIADIGITALSERVICE","","4000.00","-52659.70","272","1"
"1917","S4307532","19/11/2025","","IMPS ChgSep-25+GST","112.10","","-52771.80","272","1"
"1918","S4315905","19/11/2025","","MMT/IMPS/532313326198/paymenttowardsi/SHREEMAHIN/H","17215.00","","-69986.80","272","1"
"1919","S4316976","19/11/2025","","MMT/IMPS/532313327710/paymenttowardsi/HANDBROTHE/H","9921.00","","-79907.80","272","1"
"1920","S4439933","19/11/2025","","NEFT-AXNGG32372941747-GOOGLEINDIADIGITALSERVICE","","50.00","-79857.80","272","1"
"1921","S4506511","19/11/2025","","NEFT-AXNGG32373053791-GOOGLEINDIADIGITALSERVICE","","1700.00","-78157.80","273","1"
"1922","S4511894","19/11/2025","","NEFT-AXNGG32373072473-GOOGLEINDIADIGITALSERVICE","","650.00","-77507.80","273","1"
"1923","S4552579","19/11/2025","","NEFT-AXNGG32373185439-GOOGLEINDIADIGITALSERVICE","","10.00","-77497.80","273","1"
"1924","S4555502","19/11/2025","","NEFT-AXNGG32373212613-GOOGLEINDIADIGITALSERVICE","","750.00","-76747.80","273","1"
"1925","S4613557","19/11/2025","","NEFT-AXNGG32373291805-GOOGLEINDIADIGITALSERVICE","","1000.00","-75747.80","273","1"
"1926","S4866959","20/11/2025","","MMT/IMPS/532400003386/IMPSP2A/CastrolIn/Standard","","100.00","-75647.80","273","1"
"1927","S5064491","20/11/2025","","NEFT-AXNGG32480404615-GOOGLEINDIADIGITALSERVICE","","25.00","-75622.80","273","1"
