"Value Date","Post Date","Credit Amount","Debit Amount","Closing Balance","Description","Page Number","Minus"
"28/10/2024","28/10/2024","","39099.61","-139131514.01","WITHDRAWAL TRANSFER NEFT/UCBA/IDIBH24302148001 /AFSAR KHAN / Txn Amt. 39094.00 Charges. 5.61","168","1"
"28/10/2024","28/10/2024","","31889.61","-139163403.62","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24302148009 /AWADHESH YAD/ Txn Amt. 31884.00 Charges. 5.61","168","1"
"28/10/2024","28/10/2024","","18479.61","-139181883.23","WITHDRAWAL TRANSFER NEFT/ESFB/IDIBH24302148062 /RAJBAHOR KUS/ Txn Amt. 18474.00 Charges. 5.61","168","1"
"28/10/2024","28/10/2024","","9260.66","-139191143.89","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24302148110 /RAMLAKHAN KU/ Txn Amt. 9258.00 Charges. 2.66","168","1"
"28/10/2024","28/10/2024","","4754.66","-139195898.55","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24302148141 /MANISH SINGH/ Txn Amt. 4752.00 Charges. 2.66","168","1"
"28/10/2024","28/10/2024","","17999.61","-139213898.16","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24302148183 /VIPUL YADAV / Txn Amt. 17994.00 Charges. 5.61","169","1"
"28/10/2024","28/10/2024","","11999.61","-139225897.77","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302148203 /RAMLAKHAN PA/ Txn Amt. 11994.00 Charges. 5.61","169","1"
"28/10/2024","28/10/2024","","34994","-139260891.77","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P001 / MAA SARDA ROAD LINES","169","1"
"28/10/2024","28/10/2024","","23028.61","-139283920.38","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302149762 /BISEN AGENCY/ Txn Amt. 23023.00 Charges. 5.61","169","1"
"28/10/2024","28/10/2024","","3503.66","-139287424.04","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBH24302149793 /Rajendra Aut/ Txn Amt. 3501.00 Charges. 2.66","169","1"
"28/10/2024","28/10/2024","","72687.61","-139360111.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24302149801 /KESHARWANI M/ Txn Amt. 72682.00 Charges. 5.61","169","1"
"28/10/2024","28/10/2024","","4313.66","-139364425.31","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302149772 /JEET DIESEL / Txn Amt. 4311.00 Charges. 2.66","169","1"
"28/10/2024","28/10/2024","","8128.66","-139372553.97","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24302149774 /Gautam autom/ Txn Amt. 8126.00 Charges. 2.66","169","1"
"28/10/2024","28/10/2024","","9000","-139381553.97","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24302150878 /MOHAMMAD SUH/ Txn Amt. 8997.34 Charges. 2.66","169","1"
"28/10/2024","28/10/2024","","18002.95","-139399556.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302150920 /BHISHAM MADA/ Txn Amt. 17997.34 Charges. 5.61","169","1"
"28/10/2024","28/10/2024","","9000","-139408556.92","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24302150913 /MOHAMMAD SUH/ Txn Amt. 8997.34 Charges. 2.66","170","1"
"28/10/2024","28/10/2024","","4400","-139412956.92","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24302150887 /JAI SINGH / Txn Amt. 4397.34 Charges. 2.66","170","1"
"28/10/2024","28/10/2024","","7100","-139420056.92","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24302150888 /MOHIT HOODA / Txn Amt. 7097.34 Charges. 2.66","170","1"
"28/10/2024","28/10/2024","","10000","-139430056.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302150961 /ISMAT S KHAN/ Txn Amt. 9997.34 Charges. 2.66","170","1"
"28/10/2024","28/10/2024","","15000","-139445056.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302150995 /VARSHA / Txn Amt. 14994.39 Charges. 5.61","170","1"
"28/10/2024","28/10/2024","","5000","-139450056.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302151065 /DEEPA / Txn Amt. 4997.34 Charges. 2.66","170","1"
"28/10/2024","28/10/2024","","8200","-139458256.92","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24302151049 /MOHIT HOODA / Txn Amt. 8197.34 Charges. 2.66","170","1"
"28/10/2024","28/10/2024","","4100","-139462356.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302151068 /BHISHAM MADA/ Txn Amt. 4097.34 Charges. 2.66","170","1"
"28/10/2024","28/10/2024","","6200","-139468556.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302150979 /VARSHA / Txn Amt. 6197.34 Charges. 2.66","170","1"
"28/10/2024","28/10/2024","","4100","-139472656.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302151081 /DEEPA / Txn Amt. 4097.34 Charges. 2.66","170","1"
"28/10/2024","28/10/2024","","5500","-139478156.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302151071 /BHISHAM MADA/ Txn Amt. 5497.34 Charges. 2.66","171","1"
"28/10/2024","28/10/2024","","7975","-139486131.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302151114 /BHISHAM MADA/ Txn Amt. 7972.34 Charges. 2.66","171","1"
"28/10/2024","28/10/2024","","12250","-139498381.92","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24302151118 /BHISHAM MADA/ Txn Amt. 12244.39 Charges. 5.61","171","1"
"28/10/2024","28/10/2024","","16000","-139514381.92","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24302151129 /SOMNATH JAT / Txn Amt. 15994.39 Charges. 5.61","171","1"
"29/10/2024","29/10/2024","","500000","-140014381.92","C.A.S. CASH CHEQUE Paid to GOEL CARGO Branch-UMARI (M.P.)","171","1"
"29/10/2024","29/10/2024","","10000","-140024381.92","DEBIT TRANS TDS FOR CASH WITHDRAWAL","171","1"
"29/10/2024","29/10/2024","","3368","-140027749.92","WITHDRAWAL TRANSFER TIN PAYMENT/24102900065158","171","1"
"29/10/2024","29/10/2024","","7482","-140035231.92","WITHDRAWAL TRANSFER TIN PAYMENT/24102900067899","171","1"
"29/10/2024","29/10/2024","","150","-140035381.92","WITHDRAWAL TRANSFER TIN PAYMENT/24102900070001","171","1"
"29/10/2024","29/10/2024","","270","-140035651.92","WITHDRAWAL TRANSFER TIN PAYMENT/24102900075252","171","1"
"29/10/2024","29/10/2024","","309679.21","-140345331.13","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24303279111 /RAJENDRA PAN/ Txn Amt. 309650.00 Charges. 29.21","171","1"
"29/10/2024","29/10/2024","","3002.66","-140348333.79","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24303279125 /ARCHNA VISHW/ Txn Amt. 3000.00 Charges. 2.66","171","1"
"29/10/2024","29/10/2024","","1274.66","-140349608.45","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303279028 /ANIL KUSHWAH/ Txn Amt. 1272.00 Charges. 2.66","171","1"
"29/10/2024","29/10/2024","","2949.66","-140352558.11","WITHDRAWAL TRANSFER NEFT/MAHB/IDIBH24303279117 /PREMSHREE SI/ Txn Amt. 2947.00 Charges. 2.66","172","1"
"29/10/2024","29/10/2024","","61361.61","-140413919.72","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24303279032 /KALYAN SERVI/ Txn Amt. 61356.00 Charges. 5.61","172","1"
"29/10/2024","29/10/2024","","300029.21","-140713948.93","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24303282112 /HPCL Drive T/ Txn Amt. 300000.00 Charges. 29.21","172","1"
"29/10/2024","29/10/2024","","11270","-140725218.93","WITHDRAWAL TRANSFER / BRANCH-P035 / MAKASUD AHMAD & MAIMOONA BEGAM","172","1"
"29/10/2024","29/10/2024","","400000","-141125218.93","WITHDRAWAL TRANSFER / BRANCH-P001 / GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","172","1"
"29/10/2024","29/10/2024","","14999.61","-141140218.54","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24303295239 /SURENDRA YA/ Txn Amt. 14994.00 Charges. 5.61","172","1"
"29/10/2024","29/10/2024","","13999.61","-141154218.15","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24303295802 /AMIT SINGH B/ Txn Amt. 13994.00 Charges. 5.61","172","1"
"29/10/2024","29/10/2024","","28050","-141182268.15","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24303299320 /RAMSWARUP / Txn Amt. 28044.39 Charges. 5.61","172","1"
"29/10/2024","29/10/2024","","6400","-141188668.15","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24303299346 /IMRAN SHAH / Txn Amt. 6397.34 Charges. 2.66","172","1"
"29/10/2024","29/10/2024","","20827","-141209495.15","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303301106 /VIPIN KUMAR / Txn Amt. 20821.39 Charges. 5.61","172","1"
"29/10/2024","29/10/2024","","19515","-141229010.15","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24303301094 /KESHAV PRASA/ Txn Amt. 19509.39 Charges. 5.61","173","1"
"29/10/2024","29/10/2024","","14717","-141243727.15","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24303301096 /JAGYALAL SAH/ Txn Amt. 14711.39 Charges. 5.61","173","1"
"29/10/2024","29/10/2024","","18820","-141262547.15","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24303301098 /SANTOSH KUMA/ Txn Amt. 18814.39 Charges. 5.61","173","1"
"29/10/2024","29/10/2024","","12618","-141275165.15","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24303301142 /CHANDRABHAN / Txn Amt. 12612.39 Charges. 5.61","173","1"
"29/10/2024","29/10/2024","","8143","-141283308.15","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24303301176 /CHANDRABHAN / Txn Amt. 8140.34 Charges. 2.66","173","1"
"29/10/2024","29/10/2024","","64625","-141347933.15","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303301200 /KANHIYA LAL / Txn Amt. 64619.39 Charges. 5.61","173","1"
"29/10/2024","29/10/2024","","9292","-141357225.15","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24303301215 /AHIWARAN SAH/ Txn Amt. 9289.34 Charges. 2.66","173","1"
"29/10/2024","29/10/2024","","22824","-141380049.15","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24303301155 /SESHMANI SAH/ Txn Amt. 22818.39 Charges. 5.61","173","1"
"29/10/2024","29/10/2024","","18550","-141398599.15","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24303301267 /NANDLAL SAHU/ Txn Amt. 18544.39 Charges. 5.61","173","1"
"29/10/2024","29/10/2024","","27525","-141426124.15","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303301242 /AHIWARAN SAH/ Txn Amt. 27519.39 Charges. 5.61","173","1"
"29/10/2024","29/10/2024","","22236","-141448360.15","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303301300 /UMESH SINGH / Txn Amt. 22230.39 Charges. 5.61","174","1"
"29/10/2024","29/10/2024","","17177","-141465537.15","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24303301282 /SHANKAR PRAS/ Txn Amt. 17171.39 Charges. 5.61","174","1"
"29/10/2024","29/10/2024","","223335.8","-141688872.95","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24303308273 /AMIT KUMAR T/ Txn Amt. 223306.59 Charges. 29.21","174","1"
"29/10/2024","29/10/2024","","149012","-141837884.95","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24303308152 /AYODHA PRASA/ Txn Amt. 148994.59 Charges. 17.41","174","1"
"29/10/2024","29/10/2024","","15000","-141852884.95","WITHDRAWAL TRANSFER / TRF-P001 / HARI MANGAL SINGH","174","1"
"29/10/2024","29/10/2024","","2980","-141855864.95","WITHDRAWAL TRANSFER / TRF-P002 / GAUREE","174","1"
"29/10/2024","29/10/2024","","3000","-141858864.95","WITHDRAWAL TRANSFER / TRF-P006 / HARI MANGAL SINGH","174","1"
"29/10/2024","29/10/2024","","5900","-141864764.95","WITHDRAWAL TRANSFER / TRF-P004 / PINTU","174","1"
"29/10/2024","29/10/2024","","4700","-141869464.95","WITHDRAWAL TRANSFER / TRF-P005 / HARI MANGAL SINGH","174","1"
"29/10/2024","29/10/2024","","4700","-141874164.95","WITHDRAWAL TRANSFER / TRF-P003 / HARI MANGAL SINGH","174","1"
"29/10/2024","29/10/2024","78802","","-141795362.95","NO BOOK DEPOSIT TRANSFER NEFT/HDFC/N303243362214899 /ULTRATECH CE/","174","1"
"29/10/2024","29/10/2024","","9104","-141804466.95","WITHDRAWAL TRANSFER / BRANCH-P001 / AMIT KUMAR","174","1"
"29/10/2024","29/10/2024","","6000","-141810466.95","WITHDRAWAL TRANSFER / BRANCH-P021 / Rakesh Kumar","174","1"
"29/10/2024","29/10/2024","","9648","-141820114.95","WITHDRAWAL TRANSFER / BRANCH-P003 / KANHAIYA LAL","175","1"
"29/10/2024","29/10/2024","","13936","-141834050.95","WITHDRAWAL TRANSFER / BRANCH-P004 / KRISHAN KUMAR","175","1"
"29/10/2024","29/10/2024","","7200","-141841250.95","WITHDRAWAL TRANSFER / BRANCH-P005 / MUKESH NARANG S/O INDRA SEN NARANG","175","1"
"29/10/2024","29/10/2024","","29800","-141871050.95","WITHDRAWAL TRANSFER / BRANCH-P006 / RAJESH BIHARI TRIPATHI","175","1"
"29/10/2024","29/10/2024","","10276","-141881326.95","WITHDRAWAL TRANSFER / BRANCH-P007 / RAMYASH","175","1"
"29/10/2024","29/10/2024","","8576","-141889902.95","WITHDRAWAL TRANSFER / BRANCH-P008 / SUNIL KUMAR","175","1"
"29/10/2024","29/10/2024","","14103","-141904005.95","WITHDRAWAL TRANSFER / BRANCH-P009 / VEERPAL SINGH","175","1"
"29/10/2024","29/10/2024","","6085","-141910090.95","WITHDRAWAL TRANSFER / BRANCH-P010 / Sandeep","175","1"
"29/10/2024","29/10/2024","","6316","-141916406.95","WITHDRAWAL TRANSFER / BRANCH-P011 / ASHOK KUMAR DWIVEDI S O RAMSAJIVAN DWIVEDI","175","1"
"29/10/2024","29/10/2024","","15376","-141931782.95","WITHDRAWAL TRANSFER / BRANCH-P012 / ANUPAM SHUKLA","175","1"
"29/10/2024","29/10/2024","","8204","-141939986.95","WITHDRAWAL TRANSFER / BRANCH-P013 / DWARIKA PRASAD","175","1"
"29/10/2024","29/10/2024","","10862","-141950848.95","WITHDRAWAL TRANSFER / BRANCH-P014 / KRISHNA KUMAR MISHRA","175","1"
"29/10/2024","29/10/2024","","7082","-141957930.95","WITHDRAWAL TRANSFER / BRANCH-P015 / RAMPAL KOL","175","1"
"29/10/2024","29/10/2024","","15000","-141972930.95","WITHDRAWAL TRANSFER / BRANCH-P016 / ARVIND KUMAR SHARMA","175","1"
"29/10/2024","29/10/2024","","12000","-141984930.95","WITHDRAWAL TRANSFER / BRANCH-P017 / SANJAY NIGAM S/O SRI DILIP KUMAR NIGAM","175","1"
"29/10/2024","29/10/2024","","7950","-141992880.95","WITHDRAWAL TRANSFER / BRANCH-P018 / SHAILENDRA KUMAR SHARMA","176","1"
"29/10/2024","29/10/2024","","6850","-141999730.95","WITHDRAWAL TRANSFER / BRANCH-P019 / RAHUL","176","1"
"29/10/2024","29/10/2024","","5000","-142004730.95","WITHDRAWAL TRANSFER / BRANCH-P020 / Mr. DURGESH . NIGAM .","176","1"
"29/10/2024","29/10/2024","","13220","-142017950.95","WITHDRAWAL TRANSFER / BRANCH-P002 / DEEPAK KUMAR","176","1"
"29/10/2024","29/10/2024","","5065.66","-142023016.61","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24303391507 /Ravi Pratap / Txn Amt. 5063.00 Charges. 2.66","176","1"
"29/10/2024","29/10/2024","","7402.66","-142030419.27","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24303391591 /Rohit Singh / Txn Amt. 7400.00 Charges. 2.66","176","1"
"29/10/2024","29/10/2024","","10002.66","-142040421.93","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24303391597 /Mahendra Kum/ Txn Amt. 10000.00 Charges. 2.66","176","1"
"29/10/2024","29/10/2024","","21349.61","-142061771.54","WITHDRAWAL TRANSFER NEFT/CNRB/IDIBH24303391701 /Nirendra Sin/ Txn Amt. 21344.00 Charges. 5.61","176","1"
"29/10/2024","29/10/2024","","700029.21","-142761800.75","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24303401754 /TYRE CENTER / Txn Amt. 700000.00 Charges. 29.21","176","1"
"29/10/2024","29/10/2024","","300029.21","-143061829.96","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24303401757 /SHREE SHARDA/ Txn Amt. 300000.00 Charges. 29.21","176","1"
"29/10/2024","29/10/2024","","47699","-143109528.96","WITHDRAWAL TRANSFER / BRANCH-P001 / SUNIL KUMAR","176","1"
"29/10/2024","29/10/2024","","14500","-143124028.96","WITHDRAWAL TRANSFER / BRANCH-P029 / DOLLY","176","1"
"29/10/2024","29/10/2024","","22062","-143146090.96","WITHDRAWAL TRANSFER / BRANCH-P003 / SUNEEL","176","1"
"29/10/2024","29/10/2024","","23142","-143169232.96","WITHDRAWAL TRANSFER / BRANCH-P004 / PANKAJ PARAG","177","1"
"29/10/2024","29/10/2024","","12301","-143181533.96","WITHDRAWAL TRANSFER / BRANCH-P006 / Mahmood Mohammad","177","1"
"29/10/2024","29/10/2024","","10328","-143191861.96","WITHDRAWAL TRANSFER / BRANCH-P007 / Mahmood Mohammad","177","1"
"29/10/2024","29/10/2024","","19858","-143211719.96","WITHDRAWAL TRANSFER / BRANCH-P008 / Mr. RAJBAHOR SAKET","177","1"
"29/10/2024","29/10/2024","","14603","-143226322.96","WITHDRAWAL TRANSFER / BRANCH-P009 / SAYYAD ASRAF HUSAIN","177","1"
"29/10/2024","29/10/2024","","24250","-143250572.96","WITHDRAWAL TRANSFER / BRANCH-P010 / INDRA PAL","177","1"
"29/10/2024","29/10/2024","","10876","-143261448.96","WITHDRAWAL TRANSFER / BRANCH-P011 / VINAY KUMAR","177","1"
"29/10/2024","29/10/2024","","15637","-143277085.96","WITHDRAWAL TRANSFER / BRANCH-P012 / Indresh Kumar Sharma","177","1"
"29/10/2024","29/10/2024","","13728","-143290813.96","WITHDRAWAL TRANSFER / BRANCH-P013 / UMESH","177","1"
"29/10/2024","29/10/2024","","9200","-143300013.96","WITHDRAWAL TRANSFER / BRANCH-P014 / JAIPAL SINGH BARGAHI S/O ANUP SINGH BAGAHI","177","1"
"29/10/2024","29/10/2024","","7858","-143307871.96","WITHDRAWAL TRANSFER / BRANCH-P015 / Fakroodeen","177","1"
"29/10/2024","29/10/2024","","8716","-143316587.96","WITHDRAWAL TRANSFER / BRANCH-P016 / MO. FAREED","177","1"
"29/10/2024","29/10/2024","","12226","-143328813.96","WITHDRAWAL TRANSFER / BRANCH-P017 / SUJEET KUMAR","177","1"
"29/10/2024","29/10/2024","","13671","-143342484.96","WITHDRAWAL TRANSFER / BRANCH-P018 / PRADEEP","177","1"
"29/10/2024","29/10/2024","","21861","-143364345.96","WITHDRAWAL TRANSFER / BRANCH-P019 / NASEEM","177","1"
"29/10/2024","29/10/2024","","22400","-143386745.96","WITHDRAWAL TRANSFER / BRANCH-P020 / MOHD MUMTAZ","178","1"
"29/10/2024","29/10/2024","","15250","-143401995.96","WITHDRAWAL TRANSFER / BRANCH-P021 / MOHD IRFAN","178","1"
"29/10/2024","29/10/2024","","10000","-143411995.96","WITHDRAWAL TRANSFER / BRANCH-P022 / Shiv Kumar","178","1"
"29/10/2024","29/10/2024","","19750","-143431745.96","WITHDRAWAL TRANSFER / BRANCH-P023 / AJAY KUMAR","178","1"
"29/10/2024","29/10/2024","","10250","-143441995.96","WITHDRAWAL TRANSFER / BRANCH-P024 / Dheeraj Kumar","178","1"
"29/10/2024","29/10/2024","","6500","-143448495.96","WITHDRAWAL TRANSFER / BRANCH-P025 / Deepak","178","1"
"29/10/2024","29/10/2024","","9400","-143457895.96","WITHDRAWAL TRANSFER / BRANCH-P026 / ARVIND KUMAR","178","1"
"29/10/2024","29/10/2024","","10700","-143468595.96","WITHDRAWAL TRANSFER / BRANCH-P027 / MOHAMMAD MUSTAKEEM","178","1"
"29/10/2024","29/10/2024","","10200","-143478795.96","WITHDRAWAL TRANSFER / BRANCH-P028 / Shivam Dwivedi","178","1"
"29/10/2024","29/10/2024","","16255","-143495050.96","WITHDRAWAL TRANSFER / BRANCH-P002 / MOHAMMAD SAHIL","178","1"
"29/10/2024","29/10/2024","","7810","-143502860.96","WITHDRAWAL TRANSFER / BRANCH-P001 / SUSHIL KUMAR","178","1"
"29/10/2024","29/10/2024","","8536","-143511396.96","WITHDRAWAL TRANSFER / BRANCH-P002 / Rajendra Prasad Baagri","178","1"
"29/10/2024","29/10/2024","","7310","-143518706.96","WITHDRAWAL TRANSFER / BRANCH-P004 / NABAL KUMAR SHUKLA","178","1"
"29/10/2024","29/10/2024","","4838","-143523544.96","WITHDRAWAL TRANSFER / BRANCH-P010 / PRAMOD","178","1"
"29/10/2024","29/10/2024","","11863","-143535407.96","WITHDRAWAL TRANSFER / BRANCH-P007 / INDRAPAL","178","1"
"29/10/2024","29/10/2024","","6893","-143542300.96","WITHDRAWAL TRANSFER / BRANCH-P008 / RAMBAKAS","178","1"
"29/10/2024","29/10/2024","","7338","-143549638.96","WITHDRAWAL TRANSFER / BRANCH-P009 / BABITA SHUKLA AND MANOJ KUMAR SHUKLA","179","1"
"29/10/2024","29/10/2024","","2000","-143551638.96","WITHDRAWAL TRANSFER / BRANCH-P006 / Rajesh Kumar","179","1"
"29/10/2024","29/10/2024","","21285.61","-143572924.57","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24303422345 /PRASHANT KUM/ Txn Amt. 21280.00 Charges. 5.61","179","1"
"29/10/2024","29/10/2024","","10705.61","-143583630.18","WITHDRAWAL TRANSFER NEFT/PSIB/IDIBH24303422314 /SUDAMA / Txn Amt. 10700.00 Charges. 5.61","179","1"
"29/10/2024","29/10/2024","","11059.61","-143594689.79","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24303422389 /ANOOP KUMAR / Txn Amt. 11054.00 Charges. 5.61","179","1"
"29/10/2024","29/10/2024","","9056.66","-143603746.45","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24303422412 /ANOOP KUMAR / Txn Amt. 9054.00 Charges. 2.66","179","1"
"29/10/2024","29/10/2024","","9602.66","-143613349.11","WITHDRAWAL TRANSFER NEFT/UCBA/IDIBH24303422415 /RAHUL MISHRA/ Txn Amt. 9600.00 Charges. 2.66","179","1"
"29/10/2024","29/10/2024","","9302.66","-143622651.77","WITHDRAWAL TRANSFER NEFT/ESMF/IDIBH24303422398 /SATYAM DWIVE/ Txn Amt. 9300.00 Charges. 2.66","179","1"
"29/10/2024","29/10/2024","","11617.61","-143634269.38","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303422428 /RAVINDRA BHU/ Txn Amt. 11612.00 Charges. 5.61","179","1"
"29/10/2024","29/10/2024","","12199.61","-143646468.99","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303422399 /TAUKIR KHAN / Txn Amt. 12194.00 Charges. 5.61","179","1"
"29/10/2024","29/10/2024","","6802.66","-143653271.65","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303422430 /UMAKANT MISH/ Txn Amt. 6800.00 Charges. 2.66","179","1"
"29/10/2024","29/10/2024","","10231.61","-143663503.26","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24303422442 /KUNDAN KOL / Txn Amt. 10226.00 Charges. 5.61","180","1"
"29/10/2024","29/10/2024","","14235.61","-143677738.87","WITHDRAWAL TRANSFER NEFT/CNRB/IDIBH24303422464 /BALENDRA MIS/ Txn Amt. 14230.00 Charges. 5.61","180","1"
"29/10/2024","29/10/2024","","15645.61","-143693384.48","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303422439 /JAGANNATH JH/ Txn Amt. 15640.00 Charges. 5.61","180","1"
"29/10/2024","29/10/2024","","9062.66","-143702447.14","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303422483 /RAMSAGAR SIN/ Txn Amt. 9060.00 Charges. 2.66","180","1"
"29/10/2024","29/10/2024","","8602.66","-143711049.8","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303422501 /Shiv Pratap / Txn Amt. 8600.00 Charges. 2.66","180","1"
"29/10/2024","29/10/2024","","7602.66","-143718652.46","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24303422485 /DWIJENDRA KU/ Txn Amt. 7600.00 Charges. 2.66","180","1"
"29/10/2024","29/10/2024","","10972.61","-143729625.07","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24303422487 /MOHD.TARIK K/ Txn Amt. 10967.00 Charges. 5.61","180","1"
"29/10/2024","29/10/2024","","10705.61","-143740330.68","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24303422475 /RAJESH KOTBA/ Txn Amt. 10700.00 Charges. 5.61","180","1"
"29/10/2024","29/10/2024","","10263.61","-143750594.29","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24303422523 /ABDUL MOIN / Txn Amt. 10258.00 Charges. 5.61","180","1"
"29/10/2024","29/10/2024","","14633","-143765227.29","WITHDRAWAL TRANSFER / BRANCH-P001 / RAJNEESH PANDEY","180","1"
"29/10/2024","29/10/2024","","12645","-143777872.29","WITHDRAWAL TRANSFER / BRANCH-P030 / Mo.","180","1"
"29/10/2024","29/10/2024","","13290","-143791162.29","WITHDRAWAL TRANSFER / BRANCH-P003 / DHANENDRA SINGH TIWARI","181","1"
"29/10/2024","29/10/2024","","7385","-143798547.29","WITHDRAWAL TRANSFER / BRANCH-P004 / NARENDRA KUMAR","181","1"
"29/10/2024","29/10/2024","","7385","-143805932.29","WITHDRAWAL TRANSFER / BRANCH-P006 / ANIL SINGH","181","1"
"29/10/2024","29/10/2024","","7754","-143813686.29","WITHDRAWAL TRANSFER / BRANCH-P007 / ARVIND KUMAR","181","1"
"29/10/2024","29/10/2024","","7385","-143821071.29","WITHDRAWAL TRANSFER / BRANCH-P008 / IKARAR","181","1"
"29/10/2024","29/10/2024","","7762","-143828833.29","WITHDRAWAL TRANSFER / BRANCH-P009 / SURESH PRASAD","181","1"
"29/10/2024","29/10/2024","","7385","-143836218.29","WITHDRAWAL TRANSFER / BRANCH-P010 / DHOOP","181","1"
"29/10/2024","29/10/2024","","6640","-143842858.29","WITHDRAWAL TRANSFER / BRANCH-P011 / JAGAT NARAYAN","181","1"
"29/10/2024","29/10/2024","","6710","-143849568.29","WITHDRAWAL TRANSFER / BRANCH-P012 / GURU PRASAD PANDEY","181","1"
"29/10/2024","29/10/2024","","7600","-143857168.29","WITHDRAWAL TRANSFER / BRANCH-P013 / Abhilash Kumar","181","1"
"29/10/2024","29/10/2024","","5600","-143862768.29","WITHDRAWAL TRANSFER / BRANCH-P014 / MATHURA PRASAD","181","1"
"29/10/2024","29/10/2024","","6600","-143869368.29","WITHDRAWAL TRANSFER / BRANCH-P015 / Dhruv Kumar Mishra","181","1"
"29/10/2024","29/10/2024","","6800","-143876168.29","WITHDRAWAL TRANSFER / BRANCH-P016 / Sandeep Kumar Mishra","181","1"
"29/10/2024","29/10/2024","","8898","-143885066.29","WITHDRAWAL TRANSFER / BRANCH-P017 / Akhtar Hussain","181","1"
